CustomerID,CompanyName,Industry,Country,State,City,EmployeeCount,AnnualRevenue,CompanySize,Website,JoinDate,SalesRepID,CustomerSuccessID,CustomerStatus,HealthScore
C005878,Future Wright Networks,Government,France,Colorado,Johnburgh,964,68162922.0,Medium,jones-rose.com,2018-10-21 00:37:45,E00930,E01214,Inactive,52
C005879,Dynamic Gray Group,Technology,India,Wisconsin,Robertview,1078,70734518.0,Large,"burns,lawrenceandwalker.com",2025-05-28 20:05:45,E01347,E00439,Inactive,62
C005880,Blue Brown Technologies,Energy,Malaysia,Delaware,Reneetown,827,18253483.0,Medium,"johnson,williamsandmiller.com",2019-08-23 08:03:55,E00488,E00885,Active,74
C005881,Blue Carroll Networks,Hospitality,UK,North Carolina,New Amy,136,6777778.0,Small,choi-nelson.com,2019-03-07 20:00:04,E00667,E00967,Inactive,45
C005882,Global Cabrera Networks,Education,South Africa,Ohio,Patriciahaven,4593,278293065.0,Large,todd-molina.com,2021-12-01 06:25:54,E00657,E00806,Inactive,43
C005883,Quantum Freeman Systems,Government,Australia,Idaho,North Coryport,204,13441134.0,Medium,black-harrell.com,2025-10-05 00:55:12,E00496,E01308,Active,68
C005884,Dynamic Nixon Solutions,Retail,USA,Tennessee,Shahburgh,16,1449755.0,Startup,huanginc.com,2020-07-07 02:24:40,E00838,E00068,Active,94
C005885,Prime Zhang Technologies,Telecom,Singapore,Kentucky,East Amanda,16,380596.0,Startup,"prince,davisandcabrera.com",2021-08-31 10:03:41,E00688,E01005,Active,54
C005886,Blue Walter Enterprises,Retail,Spain,Hawaii,South Carolyn,47,1851556.0,Startup,carter-andrade.com,2023-05-01 02:09:16,E00429,E00985,Active,82
C005887,Next Ponce Solutions,Retail,Canada,Alaska,Allenhaven,34,843565.0,Startup,flynngroup.com,2022-08-14 18:12:19,E00912,E00518,Active,39
C005888,Nova Moore Holdings,Energy,Pakistan,Massachusetts,Hannahton,303,14356479.0,Medium,"white,thomasandwood.com",2023-03-11 13:47:01,E00742,E00572,Active,57
C005889,Dynamic Mata Labs,Energy,India,Delaware,New Zacharyside,910,28087966.0,Medium,zamoraandsons.com,2021-06-27 14:04:09,E00909,E00297,Churned,75
C005890,United Taylor Technologies,Logistics,Australia,Idaho,Kevinton,7958,335065993.0,Enterprise,thomas-johnson.com,2022-07-01 20:57:56,E00783,E00200,Active,43
C005891,Dynamic Nelson Group,Telecom,USA,Mississippi,Lake Michael,910,21584865.0,Medium,malone-morales.com,2024-07-12 00:47:40,E00225,E00738,Active,59
C005892,Global Bennett Industries,Construction,UK,Virginia,Hernandezside,3954,135376527.0,Large,"williams,mathisandjackson.com",2021-01-27 15:03:02,E00349,E01164,Active,62
C005893,Elite Pratt Solutions,Manufacturing,Germany,Kansas,Kellychester,610,6476291.0,Medium,cardenas-morrison.com,2024-03-20 09:17:12,E00283,E00236,Churned,81
C005894,Blue Nicholson Consulting,Hospitality,Germany,Hawaii,Stephensberg,93,4097232.0,Small,gilmoreltd.com,2018-02-07 12:06:29,E00989,E01099,Active,50
C005895,Prime Montgomery Labs,Energy,Spain,Florida,Dayborough,32,372049.0,Startup,marsh-ayala.com,2022-03-07 13:15:43,E01130,E01199,Churned,150
C005896,Elite Brennan Group,Telecom,India,Alabama,Cisnerosmouth,946,36892333.0,Medium,beanltd.com,2020-12-24 00:13:58,E01129,E01124,Active,67
C005897,Future Gonzalez Industries,Hospitality,UAE,Montana,South Jeremy,3894,132775669.0,Large,bentleygroup.com,2021-09-08 17:00:40,E00897,E01282,Active,37
C005898,Elite Moyer Systems,Energy,Germany,South Dakota,Jamesview,21,221955.0,Startup,woodplc.com,2021-08-02 13:40:14,E00488,E01108,Active,53
C005899,Dynamic Gillespie Labs,Retail,Germany,Delaware,Simsberg,665,52274044.0,Medium,reilly-lewis.com,2024-12-21 19:51:05,E00709,E00399,Churned,74
C005900,Nova Dominguez Technologies,Finance,South Africa,Oregon,Nathanton,193,6425001.0,Small,david-medina.com,2019-04-26 11:40:16,E01341,E00775,Active,75
C005901,Dynamic Gray Technologies,Technology,Germany,Kentucky,Port Alan,8,100000.0,Startup,lopez-king.com,2024-02-13 19:05:42,E00045,E00026,Active,64
C005902,Nova Cunningham Holdings,Logistics,UAE,Utah,New Alexanderfurt,356,26773325.0,Medium,"carter,brownandwall.com",2020-03-08 10:36:12,E00909,E01199,Active,95
C005903,Dynamic Burke Solutions,Manufacturing,UK,West Virginia,East Aliciaborough,31,2483033.0,Startup,lindseyandsons.com,2025-10-21 12:28:15,E00190,E00297,Active,45
C005904,Future Hughes Industries,Logistics,USA,Connecticut,Tracyville,154,3544853.0,Small,fischer-richards.com,2021-09-11 09:25:05,E01100,E00985,Active,68
C005905,Nova Carroll Holdings,Government,Brazil,New Hampshire,Adamsport,127,5514433.0,Small,ortizllc.com,2021-01-26 23:39:44,E00965,E00619,Active,37
C005906,Quantum Gonzalez Enterprises,Finance,Italy,Iowa,,17,730505.0,Startup,evans-clark.com,2024-05-29 01:19:51,E00308,E00531,Active,67
C005907,Blue Gonzalez Group,Technology,USA,New Mexico,Anthonyton,11,284569.0,Startup,rodriguez-smith.com,2019-03-24 13:58:48,E00602,E00121,Active,41
C005908,Future White Technologies,Government,Germany,Wisconsin,Sharphaven,91,3530076.0,Small,davies-rogers.com,2021-09-02 02:30:44,E00106,E01310,Active,77
C005909,Next Roberts Holdings,Telecom,Netherlands,Virginia,West Stevenmouth,2351,102833806.0,Large,"carr,smithandlarson.com",2023-03-05 02:38:52,E00079,E00279,Active,97
C005910,Blue Davis Solutions,Finance,Netherlands,Connecticut,Martinezfurt,181,5096290.0,Small,"chavez,gloverandjackson.com",2019-08-23 13:50:11,E00185,E00907,Active,62
C005911,Dynamic Juarez Consulting,Manufacturing,UAE,Maine,Lake Danielle,549,12615080.0,Medium,hinton-stewart.com,2025-05-01 10:32:49,E01145,E01124,Active,35
C005912,Blue Oliver Systems,Finance,Japan,Tennessee,Jonathanmouth,136,10737291.0,Small,powell-medina.com,2021-10-29 22:55:37,E00085,E00420,Active,69
C005913,Next Green Holdings,Government,India,Kentucky,Angelchester,45,3473363.0,Startup,clarkeandsons.com,2018-08-02 23:41:46,E01170,E01308,Active,83
C005914,Global Nelson Enterprises,Manufacturing,Japan,Vermont,West Johnfort,10,728485.0,Startup,morgan-barker.com,2025-02-03 10:39:57,E00310,E00550,Active,55
C005915,Nova Reynolds Enterprises,Government,India,Idaho,Lake Kayla,98,2807388.0,Small,collier-johnson.com,2024-08-11 21:05:10,E00715,E00760,Active,82
C005916,Elite Norris Networks,Manufacturing,UK,Delaware,Port Sethland,12779,310578087.0,Enterprise,ellisinc.com,2025-06-13 03:33:06,E00823,E01318,Active,73
C005917,Elite Scott Networks,Telecom,Canada,Maine,Singhville,3586,242428017.0,Large,ferrell-morris.com,2024-09-19 19:34:29,E00449,E00919,Active,53
C005918,Future Stanley Networks,Retail,Spain,Alaska,North Shelby,34,682033.0,Startup,jacksonllc.com,2019-04-11 15:01:27,E01040,E01300,Active,48
C005919,Quantum French Group,Hospitality,Brazil,Hawaii,South Kimberlystad,10980,461362805.0,Enterprise,anderson-harris.com,2020-04-23 05:03:47,E01163,E00985,Active,99
C005920,Quantum Chavez Consulting,Technology,Germany,Arizona,,33,1320527.0,Startup,mercado-becker.com,2025-05-15 08:03:57,E00467,E00075,Inactive,39
C005921,Elite Vance Systems,Government,Japan,Rhode Island,Wintersmouth,945,56741864.0,Medium,williamsinc.com,2025-11-16 14:16:55,E00608,E00076,Active,61
C005922,Quantum Charles Enterprises,Finance,UK,Hawaii,West Michele,60,746683.0,Small,foster-mayo.com,2018-09-16 23:08:19,E00709,E00332,Active,36
C005923,Quantum Crawford Enterprises,Government,France,California,New Jenniferton,29,1507997.0,Startup,"jordan,fosterandgibson.com",2023-06-25 19:28:09,E00890,E00036,Active,67
C005924,Global Adkins Technologies,Telecom,USA,Vermont,West Katherinefort,67,3792957.0,Small,"miller,clarkandperez.com",2019-05-05 09:00:32,E00517,E00436,Churned,61
C005925,Elite Armstrong Industries,Logistics,Saudi Arabia,Arkansas,Heatherland,104,4111054.0,Small,steele-ford.com,2018-02-15 14:29:24,E00429,E00280,Active,48
C005926,Quantum Mitchell Industries,Healthcare,Australia,Washington,Alvaradoshire,947,33802316.0,Medium,davenport-james.com,2019-07-20 18:37:59,E00418,E01131,Active,46
C005927,Future Dixon Industries,Manufacturing,Japan,Florida,Rothfort,15,583461.0,Startup,hallltd.com,2024-01-21 16:55:31,E00289,E01164,Active,70
C005928,Global Little Networks,Finance,India,Tennessee,Chavezville,8,664916.0,Startup,"carroll,russellandwright.com",2022-11-22 19:15:30,E01009,E00432,Active,81
C005929,Elite Torres Enterprises,Telecom,France,Washington,Jordanview,504,39489898.0,Medium,"valenzuela,simmonsandwhite.com",2022-12-09 23:44:45,E00150,E00277,Active,92
C005930,Future Krause Networks   ,Education,USA,North Carolina,Calhounmouth,152,2546579.0,Small,francollc.com,2018-10-08 21:23:28,E00289,E00272,Active,81
C005931,Elite Wright Labs,Retail,South Africa,Kansas,Reynoldshaven,743,15947065.0,Medium,"snyder,ayalaandolson.com",2018-01-09 09:32:42,E00828,E01156,Active,81
C005932,Next Levine Holdings,Construction,UAE,Virginia,Lake Kyleborough,64,2060111.0,Small,"may,hartmanandbrown.com",2024-03-11 13:34:23,E00981,E00052,Active,97
C005933,Next Smith Holdings,Retail,UAE,Kentucky,Herringmouth,4922,89250419.0,Large,"bailey,drakeandfoster.com",2021-06-29 14:34:24,E00395,E00985,Active,66
C005934,Elite Moody Solutions,Hospitality,Pakistan,North Carolina,South John,132,6739429.0,Small,"george,baileyandmiller.com",2018-12-09 00:13:55,E01270,E00891,Active,98
C005935,Dynamic Gordon Networks,Retail,France,Nebraska,East Sara,487,38060632.0,Medium,"pace,frederickandmiller.com",2021-04-07 00:06:14,E00570,E01206,Churned,62
C005936,Nova Goodwin Consulting,Telecom,Canada,Illinois,New Annatown,279,15885741.0,Medium,"watson,cooperandpope.com",2024-07-19 21:33:43,E00237,E00991,Active,93
C005937,Elite Pierce Industries,Hospitality,Malaysia,Utah,West Jessicaside,118,6390875.0,Small,jensenandsons.com,2020-06-22 20:31:21,E00608,E01318,Active,94
C005938,United Nguyen Labs,Finance,UAE,Utah,Brookshaven,47,849695.0,Startup,barnett-martinez.com,2020-12-04 11:16:53,E00909,E00093,Active,36
C005939,Nova Williams Group,Healthcare,South Africa,Mississippi,Wilsonhaven,413,32278133.0,Medium,sullivanllc.com,2025-03-13 00:03:39,E00735,E00399,Active,48
C005940,Future Gray Group,Manufacturing,Malaysia,Massachusetts,Briantown,70,4773126.0,Small,"dunn,ingramandadams.com",2024-07-29 20:56:35,E00185,E01308,Active,73
C005941,United Carter Consulting,Logistics,Germany,New Hampshire,South Maria,90,1734060.0,Small,harrison-franklin.com,2019-03-25 01:05:33,E00217,E00003,Churned,63
C005942,Quantum Ochoa Technologies,Retail,Netherlands,Utah,Coryside,271,14955173.0,Medium,hawkinsplc.com,2024-08-12 21:33:01,E00707,E00531,Active,91
C005943,Blue Lewis Consulting,Healthcare,Germany,Wyoming,Robinsonside,181,10884365.0,Small,french-brown.com,2023-12-12 19:26:59,E00976,E00309,Active,61
C005944,Blue Griffith Technologies,Logistics,UK,Tennessee,Mitchellside,25,160669.0,Startup,"rush,castroandwoodward.com",2020-11-16 15:57:36,E00912,E01295,Active,86
C005945,United Gomez Consulting,Government,UAE,New York,Sarahchester,967,47330158.0,Medium,leonardgroup.com,2019-04-04 14:58:32,E00688,E01245,Active,81
C005946,Future Reyes Consulting,Education,Saudi Arabia,West Virginia,Vanessahaven,4238,104662207.0,Large,mathisinc.com,2025-03-18 17:32:34,E00707,E01273,Active,59
C005947,Dynamic Martin Systems,Finance,Canada,Massachusetts,Coxmouth,745,46060278.0,Medium,mcintyre-perez.com,2021-07-14 21:11:51,E00324,E00463,Active,84
C005948,Elite Huber Group,Construction,USA,Kentucky,Michelleshire,844,66219403.0,Medium,"novak,leeandfranco.com",2025-05-23 04:09:12,E01182,E00967,Active,43
C005949,United Townsend Labs,Government,USA,Illinois,Matthewstad,688,43555934.0,Medium,warren-bradford.com,2024-11-02 14:40:32,E00225,E00399,Churned,36
C005950,Elite Gregory Holdings,Construction,Netherlands,South Dakota,South Stephanietown,288,10616687.0,Medium,evansinc.com,2025-04-26 20:28:19,E00871,E01124,Active,78
C005951,Nova Williams Technologies,Logistics,India,New Jersey,Port Jamesbury,96,1016888.0,Small,smithinc.com,2025-01-20 08:07:09,E00467,E00272,Active,38
C005952,Prime Gomez Labs,Telecom,Pakistan,Idaho,New Brucemouth,451,13503471.0,Medium,cannoninc.com,2020-03-02 22:39:22,E00144,E00305,Active,89
C005953,Elite Yoder Networks,Telecom,UAE,Rhode Island,East Curtistown,155,3537702.0,Small,snyder-tucker.com,2020-10-16 10:47:30,E00989,E00711,Churned,37
C005954,Quantum Morgan Networks   ,Education,France,Virginia,Ronaldburgh,648,31169636.0,Medium,stephens-thompson.com,2023-06-26 01:50:57,E01100,E00386,Churned,66
C005955,United Frey Consulting,Healthcare,Spain,Massachusetts,Gallowaychester,4340,309157392.0,Large,gibsonltd.com,2023-10-02 02:51:10,E01193,E01308,Active,79
C005956,Prime Davis Technologies,Hospitality,Canada,Maine,North David,530,9902837.0,Medium,pennington-marshall.com,2024-11-30 06:34:26,E00995,E01243,Active,51
C005957,Dynamic Molina Group,Energy,Malaysia,California,North Derek,193,3277682.0,Small,wilsonllc.com,2020-10-26 18:37:02,E00657,E00907,Active,79
C005958,United Burke Networks,Healthcare,Spain,Virginia,West Anthony,142,4193428.0,Small,"navarro,silvaandcontreras.com",2025-02-24 20:10:39,E00254,E01245,Active,77
C005959,Nova Gibson Consulting,Finance,Pakistan,Texas,Erintown,958,56681564.0,Medium,tate-hunter.com,2023-05-05 05:17:43,E01277,E00960,Active,97
C005960,Blue Andersen Labs,Government,Saudi Arabia,Hawaii,Matthewfurt,73,1224784.0,Small,smith-stone.com,2025-05-07 05:29:48,E00443,E00612,Inactive,98
C005961,Dynamic Jennings Networks,Government,Singapore,Massachusetts,Chaneyfort,172,13278445.0,Small,claytonllc.com,2023-02-07 16:15:51,E00145,E00732,Active,53
C005962,Future Hoffman Consulting,Government,France,Washington,Karentown,42,2962571.0,Startup,davisllc.com,2023-05-14 10:32:12,E01022,E00138,Active,66
C005963,Prime Gray Consulting,Finance,Spain,Idaho,Chavezbury,15,672013.0,Startup,estradagroup.com,2018-04-25 07:30:14,E00017,E00036,Active,76
C005964,Next Johnson Labs,Government,Saudi Arabia,Connecticut,Christophermouth,2773,214370180.0,Large,cummings-olson.com,2018-07-21 01:07:02,E01236,E01308,Active,71
C005965,Prime Hays Group,Healthcare,UK,West Virginia,Hortonburgh,73,2442834.0,Small,miles-garcia.com,2024-08-19 08:03:51,E00565,E00960,Active,75
C005966,Next Oliver Holdings,Healthcare,Japan,Colorado,Hallland,3480,141555786.0,Large,"price,cuevasandroberts.com",2022-02-17 23:03:24,E00936,E00231,Active,75
C005967,Elite Barnes Group,Manufacturing,Canada,West Virginia,Riosport,122,9199218.0,Small,sanchezandsons.com,2021-08-29 10:08:24,E00823,E00463,Active,68
C005968,Next Nguyen Industries,Energy,Malaysia,Delaware,West Michaelhaven,150,11818092.0,Small,perez-martinez.com,2024-06-19 19:25:02,E00144,E00095,Active,82
C005969,Global Cruz Solutions,Energy,Pakistan,West Virginia,Jenniferburgh,74,4254458.0,Small,carson-wilcox.com,2020-06-15 19:22:55,E00565,E00448,Churned,72
C005970,Dynamic Miller Industries,Hospitality,Brazil,Vermont,Velezhaven,138,3889389.0,Small,ross-duke.com,2018-02-02 16:58:47,E00709,E00439,Active,98
C005971,Future Butler Enterprises,Education,Singapore,Montana,West Natalie,6,100000.0,Startup,williamsgroup.com,2020-05-24 14:33:55,E01037,E01038,Active,98
C005972,Quantum Murray Solutions,Government,Netherlands,Pennsylvania,Michaelmouth,32,2478908.0,Startup,lee-richardson.com,2020-03-10 15:22:08,E00393,E00305,Churned,39
C005973,Prime Arnold Networks,Healthcare,Singapore,New Hampshire,West Michael,187,5840250.0,Small,lanellc.com,2020-10-16 03:00:28,E01170,E00620,Active,58
C005974,Blue Lindsey Solutions,Manufacturing,Netherlands,Virginia,Pachecoshire,33,159483.0,Startup,nelsonllc.com,2023-10-14 16:13:15,E01170,E00095,Inactive,61
C005975,Prime Jones Consulting,Government,UK,Illinois,Crawfordbury,866,14658215.0,Medium,martinllc.com,2024-04-19 10:58:48,E01261,E00003,Active,70
C005976,Dynamic Crawford Holdings,Construction,Australia,Montana,Port Heather,819,14827531.0,Medium,velasquez-carroll.com,2019-07-02 13:38:56,E00156,E00338,Active,84
C005977,Quantum Gibson Systems,Logistics,Brazil,Montana,Christopherland,360,21826083.0,Medium,"smith,ellisandtaylor.com",2024-02-20 15:01:02,E00570,E00121,Active,40
C005978,Nova Liu Systems,Finance,Brazil,Mississippi,Port Sarah,198,11172900.0,Small,"lynch,cohenandrivera.com",2020-11-12 14:24:57,E00538,E00385,Active,69
C005979,Quantum Campos Enterprises,Education,Pakistan,Louisiana,Phamton,694,10555539.0,Medium,jones-smith.com,2022-09-07 00:09:17,E00111,E00421,Active,46
C005980,Nova Martinez Enterprises,Education,USA,Alabama,East Vanessaborough,161,8491549.0,Small,"moreno,benitezandhoward.com",2019-01-22 07:20:51,E00528,E01328,Inactive,84
C005981,Blue Dunn Labs,Manufacturing,Saudi Arabia,West Virginia,Lynnchester,41,673776.0,Startup,fitzpatrick-ross.com,2024-04-14 19:17:56,E00890,E00985,Active,38
C005982,Dynamic Moore Systems,Energy,UAE,West Virginia,Denisechester,49921,3167427203.0,Enterprise,"brown,mitchellandgomez.com",2018-05-18 17:58:53,E00890,E00326,Active,80
C005983,United Clarke Networks,Finance,Canada,Tennessee,Lake Crystalside,4747,318344489.0,Large,"stevens,wilkinsandgarcia.com",2021-04-15 14:09:52,E01145,E01042,Active,39
C005984,Next Noble Enterprises,Education,UAE,North Dakota,Reginaside,17,1181016.0,Startup,cobbplc.com,2018-09-03 15:09:05,E00927,E00510,Active,40
C005985,Global Mckenzie Group,Construction,Germany,Arizona,Loganburgh,73,2902510.0,Small,joycegroup.com,2024-08-02 01:12:11,E00136,E00689,Active,73
C005986,Elite Watson Labs,Healthcare,Saudi Arabia,Arizona,West Grant,14,615951.0,Startup,leeinc.com,2023-08-02 17:36:01,E00784,E01345,Active,52
C005987,Next Underwood Solutions,Healthcare,Saudi Arabia,Louisiana,Anthonyton,610,38233063.0,Medium,myersplc.com,2025-07-06 14:33:17,E01348,E00138,Active,66
C005988,Prime Williams Enterprises,Energy,France,Illinois,North Nicholashaven,910,46514746.0,Medium,jones-davis.com,2019-11-10 21:32:34,E00251,E01199,Active,48
C005989,Global Lambert Labs,Energy,UAE,North Carolina,Mayville,3205,57881125.0,Large,"gonzalez,garciaandlee.com",2025-03-17 21:13:51,E00936,E00451,Active,95
C005990,Global Smith Industries,Manufacturing,UAE,Montana,Karenmouth,889,37786444.0,Medium,"walters,hancockandcole.com",2023-12-30 11:51:46,E00161,E00386,Active,56
C005991,Blue Moore Labs,Construction,South Africa,Wyoming,West Wesley,5,100000.0,Startup,"johnson,drakeandmurphy.com",2018-08-21 18:08:38,E00349,E01199,Active,92
C005992,Elite Williams Solutions,Finance,India,Michigan,Mendozatown,49,1629532.0,Startup,hicksgroup.com,2025-05-12 20:34:58,E00045,E00775,Active,55
C005993,Prime Mcintosh Consulting,Telecom,UAE,Idaho,Jennifershire,227,9914785.0,Medium,hartmanltd.com,2022-04-30 07:51:24,E00735,E01300,Active,63
C005994,Blue Brown Holdings,Education,Saudi Arabia,Nebraska,Tateview,2009,138565841.0,Large,miller-haley.com,2018-11-10 17:04:12,E00308,E00074,Active,57
C005995,Blue Chavez Consulting,Education,UK,North Dakota,Brownland,668,28613305.0,Medium,meltonllc.com,2022-05-05 09:06:49,E00064,E00654,Active,67
C005996,Elite Taylor Networks,Education,Netherlands,Maine,New Craigtown,133,,Small,patrickllc.com,2022-04-20 17:37:01,E00995,E00197,Active,70
C005997,Next Johnson Holdings,Government,Spain,Colorado,New Joshuastad,968,27614092.0,Medium,gonzales-price.com,2023-12-28 03:14:12,E01189,E00385,Churned,76
C005998,Prime King Consulting,Healthcare,UAE,Oklahoma,West Faithborough,12,100000.0,Startup,sharpgroup.com,2023-08-05 05:40:31,E00584,E01328,Active,40
C005999,Future Lowe Labs,Manufacturing,Brazil,West Virginia,Lake Patricialand,4007,99547595.0,Large,"jackson,jacksonanddennis.com",2020-11-24 07:34:54,E00642,E00919,Inactive,86
C006000,Nova Nash Networks,Energy,Italy,West Virginia,Lake Mary,32,2142775.0,Startup,"gonzalez,morrisandperry.com",2020-04-22 00:48:57,E00488,E01295,Churned,47
C006001,Global Brady Consulting,Telecom,Malaysia,Nevada,Bishophaven,32,,Startup,"beasley,cooperandrice.com",2021-10-21 22:52:18,E01326,E01147,Active,38
C006002,Blue Wise Group,Telecom,Australia,Washington,Underwoodville,49,3222807.0,Startup,lopezgroup.com,2021-02-18 08:27:51,E01347,E01245,Active,99
C006003,Quantum Bell Networks,Hospitality,Spain,Alaska,Michaelmouth,168,11185085.0,Small,lyonsinc.com,2021-04-03 07:06:22,E01029,E00394,Active,62
C006004,Global Gray Group,Energy,Malaysia,Massachusetts,West Michelemouth,155,10359951.0,Small,"reed,owensandhubbard.com",2019-08-02 15:53:35,E00565,E01201,Active,50
C006005,Next Reynolds Holdings,Technology,South Africa,Illinois,West Dylanfurt,138,10204131.0,Small,young-stephens.com,2020-02-25 18:20:14,E00909,E01314,Active,70
C006006,Nova Watkins Networks,Construction,Spain,South Carolina,South Tinahaven,895,57425513.0,Medium,"livingston,fordandjames.com",2019-10-04 08:03:51,E00936,E01328,Active,72
C006007,Quantum Price Holdings,Government,France,Arizona,South Donna,71,4057033.0,Small,"brewer,gutierrezandharrison.com",2022-11-14 21:08:18,E00697,E00778,Active,90
C006008,Quantum Grant Solutions,Construction,USA,Arizona,Johnsonfurt,75,3914728.0,Small,"cruz,bensonandmiles.com",2024-12-05 22:11:08,E00047,E01295,Churned,94
C006009,Future Simon Industries,Education,Malaysia,South Carolina,Fosterchester,306,17244305.0,Medium,watts-chandler.com,2021-11-29 15:18:56,E00395,E00654,Active,76
C006010,Next Burke Labs,Hospitality,Saudi Arabia,Alabama,,1468,113721480.0,Large,"cox,fergusonandmorton.com",2020-12-19 07:08:47,E00254,E00967,Active,55
C006011,Dynamic Cox Group,Logistics,UAE,Mississippi,Bakerhaven,163,9029348.0,Small,"bender,morrisandwatts.com",2024-06-23 06:50:50,E00106,E01081,Active,96
C006012,Prime Lewis Technologies,Finance,Saudi Arabia,Oklahoma,Natashaborough,19696,1487542045.0,Enterprise,"fritz,kimandthomas.com",2023-08-10 02:40:58,E00697,E01300,Active,70
C006013,DYNAMIC MOORE SYSTEMS,Technology,South Africa,Wisconsin,South Donald,7589,326077058.0,Enterprise,dickerson-robinson.com,2022-05-13 16:01:32,E00237,E01345,Active,82
C006014,Elite Gutierrez Consulting,Construction,Brazil,Louisiana,Smithville,149,11295702.0,Small,"bowman,torresandalvarez.com",2018-01-03 22:23:53,E01174,E00510,Churned,80
C006015,Next Sanders Holdings,Technology,Spain,North Dakota,Christinehaven,71,1408922.0,Small,curry-kidd.com,2019-11-18 07:56:22,E00670,E00127,Active,61
C006016,Quantum Campbell Enterprises,Technology,Singapore,Wyoming,East Adamville,346,17005930.0,Medium,"johnson,williamsandpennington.com",2022-05-17 01:48:40,E00466,E00272,Active,74
C006017,Future Knapp Solutions,Retail,Brazil,Colorado,Lake Robert,301,11231791.0,Medium,"davis,mitchellandfrost.com",2023-09-11 12:43:58,E00630,E00728,Active,95
C006018,Quantum Matthews Technologies,Manufacturing,Italy,Kansas,Kennethside,606,23619809.0,Medium,"mcgee,brooksandtorres.com",2025-09-14 19:00:38,E00697,E01245,Active,64
C006019,Future Mclean Consulting   ,Government,UK,Nebraska,Lake Emily,34,823374.0,Startup,"smith,thomasandwilkerson.com",2025-07-08 21:02:29,E00226,E00738,Active,64
C006020,Blue Brown Enterprises,Retail,France,Utah,Lake Matthewchester,47,2860705.0,Startup,ferguson-morris.com,2018-03-30 20:15:43,E00123,E00268,Inactive,96
C006021,Blue Cobb Solutions,Hospitality,Netherlands,Wisconsin,North Alicia,43262,858933551.0,Enterprise,fields-ingram.com,2024-02-18 00:28:25,E00910,E00991,Active,99
C006022,United Rodriguez Holdings,Healthcare,Singapore,Tennessee,Samuelside,486,15811551.0,Medium,"smith,patelandreed.com",2021-11-01 20:20:21,E00237,E00280,Active,55
C006023,Future Williams Consulting,Logistics,France,Pennsylvania,Jonesborough,1208,71377811.0,Large,gates-barber.com,2021-11-14 21:50:31,E00060,E00092,Active,47
C006024,Elite Ashley Systems,Finance,UAE,Minnesota,Elizabethton,445,27478277.0,Medium,sanchez-mora.com,2022-09-21 07:49:58,E00580,E01199,Churned,69
C006025,Prime Schmidt Systems,Telecom,France,Nebraska,Markburgh,127,2116087.0,Small,"white,sandersandserrano.com",2025-11-26 05:45:46,E00897,E00389,Active,84
C006026,Next Martinez Systems,Energy,South Africa,Wyoming,South Anthonytown,393,15374629.0,Medium,mckinney-bryant.com,2021-06-13 02:44:24,E01309,E01243,Active,75
C006027,Next Garcia Labs,Education,Japan,Massachusetts,Lake Stephaniestad,1736,103516746.0,Large,thomas-cuevas.com,2025-09-13 10:28:57,E00691,E00197,Active,43
C006028,Blue Rodriguez Group,Manufacturing,Saudi Arabia,Nebraska,Ritaborough,195,7262342.0,Small,"miller,santiagoandblair.com",2025-07-12 03:09:58,E01204,E00756,Active,73
C006029,Future Woods Networks,Retail,Canada,Michigan,Lake Johnton,23,713544.0,Startup,"jackson,powellandgarcia.com",2020-11-16 10:13:49,E00123,E00138,Active,60
C006030,United Hill Enterprises,Logistics,UK,Nebraska,Donaldborough,10,755122.0,Startup,"farley,ryananddougherty.com",2022-09-02 14:01:03,E00196,E00852,Active,85
C006031,Nova Bates Labs,Education,Pakistan,Montana,South James,837,25276042.0,Medium,"hogan,buckandwarner.com",2021-08-21 18:24:47,E00111,E00432,Active,56
C006032,Next Clayton Solutions,Telecom,Germany,Montana,Carterport,125,4818883.0,Small,wong-lynch.com,2024-06-03 16:55:14,E00872,E00158,Active,35
C006033,United Chapman Enterprises,Technology,Malaysia,Kansas,East Linda,410,10972514.0,Medium,"white,taylorandlee.com",2023-02-03 19:23:59,E00965,E01243,Churned,58
C006034,Dynamic Hamilton Solutions,Manufacturing,France,Illinois,Rodriguezville,145,11303741.0,Small,steele-allen.com,2025-09-16 17:29:47,E00783,E01245,Active,52
C006035,United Foster Consulting,Manufacturing,France,Arizona,Ginaport,43,2336309.0,Startup,"peterson,scottandcrane.com",2022-08-27 05:24:15,E00065,E00052,Inactive,78
C006036,Prime Kelly Group,Government,Japan,Vermont,New Reneeview,141,10885619.0,Small,millerplc.com,2024-06-30 07:43:55,E00496,E01124,Active,54
C006037,Dynamic Baker Technologies,Government,Spain,Oklahoma,Port Ericbury,92,7440697.0,Small,"woods,wilsonanddavis.com",2024-05-13 14:40:07,E00237,E01262,Active,90
C006038,Dynamic Holt Enterprises,Finance,Malaysia,Alabama,East Shannonstad,3350,177976443.0,Large,johnsonltd.com,2024-01-25 01:05:11,E00688,E01295,Inactive,89
C006039,Prime Ward Holdings,Education,Italy,Hawaii,Richardsonmouth,73,168369900.0,Small,savageandsons.com,2019-04-04 03:45:50,E01100,E01177,Active,95
C006040,United Castillo Consulting,Government,Saudi Arabia,Michigan,Port Scott,190,13321798.0,Small,wilsonandsons.com,2024-11-22 04:21:45,E00282,E00924,Active,90
